track_id,track_name,artist_name,album,popularity_score,genre
2zcDKH43LMkNjWKDjppAd2,Disasterology,Pierce The Veil,Selfish Machines (Reissue),59,punkrock
7vjzFWG4neQ9YYMN9yZ9hr,Helicopter,Bloc Party,Silent Alarm,61,punkrock
3nqm3DdVskqbHhmb8S8hMd,Aliens Exist,blink-182,Enema Of The State,63,punkrock
6dU5RxthbuaN31bRbEDlNw,Everlasting Light,The Black Keys,Brothers,59,punkrock
0akM7cwQ5xLQIIlTeWzubk,Boomerang,The Summer Set,Legendary,63,punkrock
38paDDziQ57k1f4VfKTeGk,California Stars,Billy Bragg,Mermaid Avenue,64,punkrock
02SAP5qoj5GWubcKJDgXX9,12 Days of Christmas,Relient K,Let It Snow Baby...Let It Reindeer,61,punkrock
5gS8whHdcpbkdz0qonQZF8,Road to Nowhere,Talking Heads,Little Creatures,57,punkrock
5LfFjqx9c83BMXrJVfYT0Y,Kick Me,Sleeping With Sirens,Madness (Deluxe Edition),62,punkrock
4JxkeslKwbebhWIt1R50od,The Haunting,Set It Off,Duality,60,punkrock
4XOZaPYeMn9hcbpyS90NnD,Lights And Sounds,Yellowcard,Lights And Sounds,63,punkrock
5Ext9ObPEi7wIcv5AiQWJy,Superstar,Sonic Youth,If I Were A Carpenter,65,punkrock
1JfNuvdAIqI3ggkzXuBvPp,Always,blink-182,blink-182,57,punkrock
1pShlPEW4nhGQeomZLCXtL,It's Over,Silverstein,It's Over,63,punkrock
6LhGzSZlIGxZpyIXXZn9ZV,Dive In,Pierce The Veil,Misadventures,59,punkrock
5YUJMvTg4AWHKjqQidTsGK,Ever Fallen in Love (With Someone You Shouldn't've?) - 1996 Remastered Version,Buzzcocks,Love Bites,67,punkrock
15049rGLXHwrWtE4euUb5C,The Killing Moon,Echo & the Bunnymen,Songs to Learn & Sing,64,punkrock
5lJUXSjRjevVy7I3P87wuK,Your Touch,The Black Keys,Magic Potion,62,punkrock
5JwK7v6XhG0YgqDuCgzOy8,And She Was,Talking Heads,Little Creatures,56,punkrock
1LwP9g1Hjbs64jXM2Qsxry,Just Like Honey,The Jesus and Mary Chain,Psychocandy (Expanded Version),65,punkrock
4dpEYOPcmHNfvERbiajp3G,Sweetie Little Jean,Cage The Elephant,Tell Me I'm Pretty,64,punkrock
02lU0Hj680zVexT4GqJJZ4,Some Kind of Disaster,All Time Low,"Wake Up, Sunshine",59,punkrock
11XR0tRT4g5ov4u8M92wbF,Earth Angel (Will You Be Mine),The Penguins,The Best Of The Penguins,59,rnb
6LmNmPxViPRou1YAvyg1OS,Stay High - Childish Gambino Version,Brittany Howard,Jaime (Reimagined),59,rnb
4YrS33mjBWWchoLJTkAKwt,Go In,Lil Tjay,Go In,64,rnb
2lT2w8qVNDUAzrdO4yCdxE,Santa Claus Is Coming to Town,The Crystals,A Christmas Gift For You From Phil Spector,65,rnb
5uZOpH2gviWVmECmsiovqK,Down Low,Town Mountain,New Freedom Blues,59,rnb
45DElIx0dXqUH4A88yQFdE,Go With The Flow,Queens of the Stone Age,Songs For The Deaf,61,rnb
7ePFDzrnLt3Ynqgy2UFWri,"December, 1963 (Oh What a Night!)",Frankie Valli & The Four Seasons,The Very Best of Frankie Valli & The 4 Seasons,65,rnb
2565zrwkcli0D88IVw2rCg,Survivor,Nathaniel Rateliff & The Night Sweats,The Future,62,rnb
3JGkx0qK6mh7O7qz9zCLXM,Cada Día Más - En Vivo,Remmy Valenzuela,En Vivo,64,rnb
3nsJGZ5RV2ZHkbKvD771gU,Ooo Baby Baby,Smokey Robinson & The Miracles,Going To A Go-Go,62,rnb
2yGoiZes2YcueNA4nGDmdS,Bang Bang,DISPATCH,Bang Bang,62,rnb
5eY547Fxr6QKiqBkUrx0sC,A Través Del Vaso,Banda Los Sebastianes,A Través Del Vaso,64,rnb
1iArQTuOzxvrtniGmkyy92,Burden In My Hand,Soundgarden,Down On The Upside,64,rnb
3P5EDl7LwhoWWkpmKr3nxL,Sleepy Freestyle,Sleepy Hallow,Still Sleep?,62,rnb
5VYOUBkObeGOnCt30YDTJ3,People Change,Mipso,Edges Run,66,rnb
4AUwKqmQeAplXNXX2yg10g,"Flows, Pt. 2",Sheff G,THE UNLUCCY LUCCY KID,62,rnb
4bPE4HBnxSDST0bwf1V1pn,Vengo a Aclarar,El Fantasma,Vengo a Aclarar,66,rnb
7JF3vH3qtE35wKztVK7398,Dolor y Amor,El Fantasma,Dolor y Amor,63,rnb
5u3rsmRYRSKJpFHXPT4p07,Every Little Thing I Do,Soul For Real,Candy Rain,61,rnb
09XlwHegQN1mEPcUq6Ef3D,Perc Talkin,Sleepy Hallow,The Black House,62,rnb
1q5wF1wZQD41ura41yVqXb,A Little Honey,Nathaniel Rateliff & The Night Sweats,Tearing At The Seams,61,rnb
4IYyGIbMS5ZkxDXGfPIrXr,Come Go With Me,The Del-Vikings,Come Go With Me: The Best Of The Del-Vikings,61,rnb
7vNUd8wv8Fo6L1CBxduXxF,Steppers,22Gz,Steppers,61,rnb
0G05SSrl1EfK3S7rTVob7G,Start Some Shyt,Sheff G,Start Some Shyt,61,rnb
38ofGhTF7TlGS4HkM6e2VS,Por Siempre Mi Amor,Banda MS de Sergio Lizárraga,Con Todas Las Fuerzas,67,rnb
4L0nc0tHfDjr3HlAm1EFeu,Lay Me Down,Dirty Heads,Any Port in a Storm (Special Edition),63,reggae
0OaunKfsxkgBvPv68jBbmm,It Wasn't Me,Shaggy,The Boombastic Collection - Best of Shaggy,64,reggae
51UtgWS4z1eMPuLQOzPtNH,Amber,311,Greatest Hits '93 - '03,66,reggae
0nCZDQrlWA149QdGTdlsFU,One Day,Matisyahu,Light,62,reggae
3BwoUsos9z2VJwgTUuHBT3,Tacones Rojos,Sebastian Yatra,Las Que Más Sonaron Este 2021,5,reggae
29IAKGgK0mWOs2U6slYUan,Chica Ideal,Sebastian Yatra,Perreo Remix,0,reggae
3R4V6u8Sz2cXNBcPboYWhG,Devuélveme El Corazón,Sebastian Yatra,Corazón & Pop Latino,4,reggae
3BdcJqaEjCF8cDweAWXeDz,Falta Amor,Sebastian Yatra,Lo Nuevo Para Panamá,1,reggae
7h4WFFh0iV1euUeSA787oy,Pareja Del Año,Sebastian Yatra,Capodanno 2021 Reggaeton Hits,0,reggae
3VcwXZE3YYiOUQsobs08yt,Santa Claus Is Comin’ To Town,Sebastian Yatra,DJ Santa Claus Vol. 1,0,reggae
7GV0NgLN9bTiBzEG5idCtl,Chica Ideal,Sebastian Yatra,Capodanno 2021 Baila! Latin Hits,0,reggae
1hGMdMT25r1DV0IsmuSZee,SUTRA,Sebastian Yatra,New Year's Eve Latin Party,7,reggae
0TewwPAvAkUVddqRJFImzw,Santa Claus Is Comin’ To Town,Sebastian Yatra,Latin Navidad Vol. 5,4,reggae
1XsywkR0iqgqPXreVHId1v,Te Regalo,Sebastian Yatra,Sueño Navideño Vol. 3,3,reggae
6uCtuJ8dUlkwwNCqI3xXQ3,Pareja Del Año,Sebastian Yatra,Las Que Más Sonaron Este 2021,1,reggae
2iiFx2Z14PXuGiNGZnSkZ0,Pareja Del Año,Sebastian Yatra,Capodanno 2021 Baila! Latin Hits,0,reggae
7lwVIhruw5zY9VCCvhqSHQ,Te Regalo,Sebastian Yatra,Navidad Latin Party Vol. 1,2,reggae
5w5k7ur3sgfmzsoxBhXqYi,Ya No Tiene Novio,Sebastian Yatra,Perreo Remix,0,reggae
4zAmV8usnYt3LZcYRwHwoa,Traicionera,Sebastian Yatra,Capodanno 2021 Baila! Latin Hits,0,reggae
5iMnz2CMIMGJcAcimRMwLh,Runaway,Sebastian Yatra,Perreo Remix,0,reggae
3MrfYoqA0uJnpXmrbDGybk,SUTRA,Sebastian Yatra,Solteros Felices,0,reggae
77baX7BVPZAEMtOHeraXc2,Mañana No Hay Clase (24/7),Sebastian Yatra,Perreo Remix,0,reggae
6YS6kxqgMYMFDBK0BqgtwS,Por Perro,Sebastian Yatra,Música de Diciembre para Colombia,4,reggae
4O93fRmX2jm9myG4C1UAvM,Devuélveme El Corazón,Sebastian Yatra,Somos Pop,0,reggae
5kVVadhbL3g4vL7kdCXNW3,Santa Claus Is Comin’ To Town,Sebastian Yatra,Baile De Noche Buena Vol. 1,1,reggae
0TewwPAvAkUVddqRJFImzw,Santa Claus Is Comin’ To Town,Sebastian Yatra,Latin Navidad Vol. 5,4,reggaeton
6uCtuJ8dUlkwwNCqI3xXQ3,Pareja Del Año,Sebastian Yatra,Las Que Más Sonaron Este 2021,1,reggaeton
2iiFx2Z14PXuGiNGZnSkZ0,Pareja Del Año,Sebastian Yatra,Capodanno 2021 Baila! Latin Hits,0,reggaeton
1hGMdMT25r1DV0IsmuSZee,SUTRA,Sebastian Yatra,New Year's Eve Latin Party,7,reggaeton
1XsywkR0iqgqPXreVHId1v,Te Regalo,Sebastian Yatra,Sueño Navideño Vol. 3,3,reggaeton
7h4WFFh0iV1euUeSA787oy,Pareja Del Año,Sebastian Yatra,Capodanno 2021 Reggaeton Hits,0,reggaeton
3VcwXZE3YYiOUQsobs08yt,Santa Claus Is Comin’ To Town,Sebastian Yatra,DJ Santa Claus Vol. 1,0,reggaeton
7GV0NgLN9bTiBzEG5idCtl,Chica Ideal,Sebastian Yatra,Capodanno 2021 Baila! Latin Hits,0,reggaeton
7lwVIhruw5zY9VCCvhqSHQ,Te Regalo,Sebastian Yatra,Navidad Latin Party Vol. 1,2,reggaeton
4O93fRmX2jm9myG4C1UAvM,Devuélveme El Corazón,Sebastian Yatra,Somos Pop,0,reggaeton
5kVVadhbL3g4vL7kdCXNW3,Santa Claus Is Comin’ To Town,Sebastian Yatra,Baile De Noche Buena Vol. 1,1,reggaeton
1jhaIvyHNXz2l9OtleSX1D,Santa Claus Is Comin’ To Town,Sebastian Yatra,Sueño Navideño Vol. 3,1,reggaeton
6ca27IglGH3D4gbJDBdwJm,Un Año,Sebastian Yatra,Lo Nuevo Para Panamá,1,reggaeton
3R4V6u8Sz2cXNBcPboYWhG,Devuélveme El Corazón,Sebastian Yatra,Corazón & Pop Latino,4,reggaeton
3BdcJqaEjCF8cDweAWXeDz,Falta Amor,Sebastian Yatra,Lo Nuevo Para Panamá,1,reggaeton
38ouwdIzYz6wMdoZ0G8T5P,Te Regalo,Sebastian Yatra,DJ Santa Claus Vol. 1,2,reggaeton
6kWsvAt56DubKRqkVDoXgz,Te Regalo,Sebastian Yatra,Bienvenida Navideña Vol. 1,1,reggaeton
5QmyFXjGQQLm3bI3fAw68o,Un Año,Sebastian Yatra,Baile De Niños Vol. 2,2,reggaeton
7uFb6o0WdeA4Jjws8zLjRc,Vuelve,Sebastian Yatra,Somos Pop,0,reggaeton
3MrfYoqA0uJnpXmrbDGybk,SUTRA,Sebastian Yatra,Solteros Felices,0,reggaeton
77baX7BVPZAEMtOHeraXc2,Mañana No Hay Clase (24/7),Sebastian Yatra,Perreo Remix,0,reggaeton
5jrtx6HReOkahRJGUCxSVU,Santa Claus Is Comin’ To Town,Sebastian Yatra,Estrellas De Navidad Vol. 2,2,reggaeton
6Owh94LJw6eC40uN2wVcPG,Falta Amor,Sebastian Yatra,Las Mejores Baladas,0,reggaeton
4s6zxQIpOef3zvngr94efD,Devuélveme El Corazón,Sebastian Yatra,ROMANTICAS VARIADAS 💖,2,reggaeton
2oje2HhfpkZpItmrg2LQsE,Por Perro,Sebastian Yatra,Capodanno 2021 Baila! Latin Hits,0,reggaeton
23KucFjzTXDA0hVmMrQ2zp,Thunder,Imagine Dragons,Capodanno 2021 Dance Hits,6,rock
2e4s4MyCElk7J7i2odrAOK,Wrecked,Imagine Dragons,Capodanno 2021 Pop Hits,4,rock
7hm4HTk9encxT0LYC0J6oI,Someday,The Strokes,Is This It,67,rock
5UwbnHhjnbinJH8TefuQfN,Long Cool Woman (In a Black Dress) - 1999 Remaster,The Hollies,Distant Light (1999 Remaster),67,rock
6aqm56xP40foYBBtAWWrnY,Running on Empty,Jackson Browne,Running on Empty / Nothing but Time (Digital 45),66,rock
3IOQZRcEkplCXg6LofKqE9,Iron Man - 2012 - Remaster,Black Sabbath,Paranoid (Remaster),67,rock
1eNrlXlW7Cj1QB1YUcZmpb,Campus,Vampire Weekend,Vampire Weekend,67,rock
1qOU8KzFifXE9YrgjVwYvc,Here I Go Again - 2018 Remaster,Whitesnake,Whitesnake (2018 Remaster),66,rock
3Pu3IChaAoa5EjgUBv5F6x,Ballroom Blitz,Sweet,Desolation Boulevard,67,rock
4igIYHF3B5VBxEafHauVo3,Fat Bottomed Girls - Remastered 2011,Queen,Jazz (Deluxe Remastered Version),67,rock
2XwcKJW9Q0gaDIZzg0dKQt,Advice,Alex G,Trick,67,rock
7cz70nyRXlCJOE85whEkgU,Flagpole Sitta,Harvey Danger,Where Have All The Merrymakers Gone?,67,rock
4yqtwO7MQIIXqoiRBPHAgR,Money for Nothing,Dire Straits,Brothers in Arms,66,rock
56SkdBKyR2zOkjk6wVFI9s,Possum Kingdom,Toadies,Rubberneck,67,rock
7qCZgvV98j6RjUULW1s1it,Inside Out,Spoon,They Want My Soul,66,rock
0vAb3U3NJhiuib2B7sJdeJ,Money,The Drums,Portamento,66,rock
7wpYSigAhQeZp3cdsMQ3Af,Glycerine,Bush,Sixteen Stone (Remastered),67,rock
5jiYx70OBzEI99jx1Gn3FN,Sober Up (feat. Rivers Cuomo),AJR,The Click,67,rock
5RoIXwyTCdyUjpMMkk4uPd,Sweet Disposition,The Temper Trap,Conditions,66,rock
6NvRxjfYkkT2SpirAlmsjH,No One Knows,Queens of the Stone Age,Songs For The Deaf,67,rock
5eB7w8UZJKjL5XmnC6Pctg,Lying Is the Most Fun a Girl Can Have Without Taking Her Clothes Off,Panic! At The Disco,A Fever You Can't Sweat Out,67,rock
0xMEF2WiqKWTIG7Krjungw,The Distance,CAKE,Fashion Nugget,67,rock
2rd9ETlulTbz6BYZcdvIE1,War Pigs / Luke's Wall - 2012 - Remaster,Black Sabbath,Paranoid (Remaster),66,rock
74KI6d8jEM2zwOAo3luayU,Shimmer,Fuel,Sunburn,65,rock
3e2KBwxibC1rq4bA5TNKW2,Psycho,Puddle Of Mudd,Famous,67,rock
6ImmlZj8ysK2jDnqqbKp60,"Hello Mary Lou, Goodbye Heart - Remastered",Ricky Nelson,Rick Is 21,61,rocknroll
3uwIoa2emQILz6BmH6MtiW,"Return to Sender - From ""Girls! Girls! Girls!""",Elvis Presley,Girls! Girls! Girls!,61,rocknroll
2Qhvi6R73Zj3cpzRYzcAww,Honey,Bobby Goldsboro,Honey,62,rocknroll
4LcrHUkRmXG3c0YD5VYutn,At The Hop,Danny & The Juniors,Rockin' With Danny And The Juniors (Expanded Edition),58,rocknroll
5XeUMqS6mpTEspPgd5TLtg,Dream Lover,Bobby Darin,Sing & Swing with Bobby Darin,52,rocknroll
1XunTmhOcj3xwh4b8P3isX,It's Now or Never,Elvis Presley,Elvis 30 #1 Hits,61,rocknroll
1Gv8dvKmkHVaB1edYvW0Fr,Puppy Love - Remix,Paul Anka,Put Your Head On My Shoulder: The Very Best Of Paul Anka,56,rocknroll
2STy18bfCVP8v6aOu2CliZ,You Belong To Me,Patsy Cline,Sentimentally Yours,55,rocknroll
6tuLsR31HkZKWcqXI98ra0,Herida De Amor,Yndio,Exitos Eternos,53,rocknroll
1Y5TJoFFtndzYI53AipOdk,Blue Christmas,Elvis Presley,Christmas Hits,59,rocknroll
5kA88W2SwVZiPb9rEwnQj6,Puppy Love,Paul Anka,"Paul Anka Sings His Big Ten, Vol. 2",51,rocknroll
391TUcoPonqYykPkSZ5Z9U,Save the Last Dance for Me,The Drifters,Save the Last Dance for Me,61,rocknroll
7JXjtgYNxYh4XnKx7C0eb7,Never Do a Tango with an Eskimo,Alma Cogan,The Best Of The EMI Years,64,rocknroll
5UvR3VWxfVVKMgGrD3XZVj,Dream Lover,Dion,Runaround Sue,51,rocknroll
0xERMvJD8djz1ZBjPSRLvM,Sea of Heartbreak,Don Gibson,RCA Country Legends: Don Gibson,55,rocknroll
6wO13Xb3EdHUNixFOEJ0KV,Whole Lot of Shakin' Going On,Jerry Lee Lewis,The Essential Jerry Lee Lewis [The Sun Sessions],57,rocknroll
7B2pUwzvlbNG9D855r9ugf,"Walk, Don't Run - Stereo",The Ventures,Walk Don't Run,55,rocknroll
2Bs1Lw9LX8hBm70t1iGdlh,He's So Fine - Remastered 2000,The Chiffons,The Chiffons Absolutely The Best!,56,rocknroll
2Aq3BiLhITGHe6YSzkzOvi,True Love Ways,Buddy Holly,The Definitive Collection,60,rocknroll
5d6ZRqgbz26Sg4bk1oifQw,Blue Suede Shoes,Carl Perkins,The Dance Album,58,rocknroll
5z2Gef9D3UgRquZXe7UUW4,"Shake, Rattle And Roll",Bill Haley & His Comets,Rock Around The Clock,58,rocknroll
1oXq63OUf43LDnNPVtfvX8,I'm A Man,The Spencer Davis Group,The Best Of Spencer Davis Group,51,rocknroll
2s4B4fUlVIkE4ELgoupjXL,There Goes My Baby,The Drifters,All-Time Greatest Hits & More 1959-1965,53,rocknroll
2KQM3kDM0zMBC9iynePBbS,Stand By Me,Ben E. King,Stand By Me,61,rocknroll
2qaGMK8nz9N3jTKT0vVIbB,Little Bitty Pretty One,Thurston Harris,The Aladdin Records Story,49,rocknroll
51lstyLwzTXYS1Ce1HRl89,Santa Bring My Baby Back (To Me),Elvis Presley,The Classic Christmas Album,50,rockabilly
67hwwxmDrx5UYmGRSm7bHw,Oh Boy!,Buddy Holly & The Crickets,"The ""Chirping"" Crickets",53,rockabilly
6oM4ryXpuZmbFfBv2sEe7v,Sealed With A Kiss,Brian Hyland,Chronology,57,rockabilly
7qoaMWT3eRCKG1RN6dVuOY,Stagger Lee,Lloyd Price,The Exciting Lloyd Price,53,rockabilly
0sLeL8h8khqsUn3fjKPUZa,Back In Baby's Arms - Single Version,Patsy Cline,The Patsy Cline Story,49,rockabilly
2t1rFVhlcummHG9ZG4JeNZ,Parade Of The Wooden Soldiers,The Crystals,A Christmas Gift For You From Phil Spector,52,rockabilly
4z13Ctt9fPjVdAKzn2ER5c,The First Noel - with The Royal Philharmonic Orchestra,Elvis Presley,Christmas with Elvis and the Royal Philharmonic Orchestra (Deluxe),50,rockabilly
6VqCe4PcokSekHPJQaDx0B,Blue Moon - Take 9/M,Elvis Presley,Elvis Presley,54,rockabilly
1hXf5MvFbwVFv2z5W91Bmb,Blue Christmas - with The Royal Philharmonic Orchestra,Elvis Presley,Christmas with Elvis and the Royal Philharmonic Orchestra (Deluxe),59,rockabilly
2cdzutoqFK6sfW6exi7oXh,Return to Sender,Elvis Presley,Elvis 30 #1 Hits,57,rockabilly
05eNEozACh10Rn0ewFnH8Y,"See You Later, Alligator",Bill Haley & His Comets,Rockin' The Joint,57,rockabilly
4HN7R0zJTwLpK5f5xpGMbV,Right Behind You Baby,Ray Smith,"Sun Records - 60 Years, 60 Singles Box Set",49,rockabilly
1EQZfbm4WNEaiw2vtZB8lR,Walkin' After Midnight,Patsy Cline,Showcase,48,rockabilly
7eWiGxQIXmUkgfsPHfO2nK,Santa Claus Is Coming to Town,The Crystals,Vintage Fireside Collection,59,rockabilly
1bfuN6xnKqbF4etWTpHq7p,Bales Of Cocaine,The Reverend Horton Heat,The Full Custom Gospel Sounds Of . . .,47,rockabilly
3O7LsGUjvPd0fLgiP8dPme,Twinkle (Little Christmas Lights),JD McPherson,Twinkle (Little Christmas Lights),49,rockabilly
19HL1TNtKXAP6l2rT8hFL6,All I Want For Christmas Is My Two Front Teeth,The Platters,Christmas With The Platters,52,rockabilly
73m8WuJlhzVusTVzJCGaDZ,Fever,Elvis Presley,Elvis Is Back,58,rockabilly
6SR2ibrN4CQ137fRi7PjqY,Silver Bells,Elvis Presley,Elvis Sings the Wonderful World of Christmas,49,rockabilly
0gaZi6J3Pk7FG7GNMHsK5o,Bridge Over Troubled Water,Elvis Presley,That's the Way It Is,57,rockabilly
7LSGjWtza5Y8itm6Cpbj1s,Love Me Tender,Elvis Presley,The Essential Elvis Presley,50,rockabilly
4qbLOU1T7xgTH87eUSkvJ1,(Marie's The Name) His Latest Flame,Elvis Presley,Elvis 30 #1 Hits,57,rockabilly
5ZHOiRqKOzgFMfMAu8cwzp,(You're My) Soul And Inspiration,The Righteous Brothers,The Very Best Of The Righteous Brothers - Unchained Melody,49,rockabilly
0CAzT38ct3vgDW3p6yIzUe,To Be Loved,Jackie Wilson,He's So Fine,53,rockabilly
0GvhHQbWSnGltjl0je61dI,Mystery Train,Elvis Presley,For LP Fans Only,54,rockabilly
5qOx7JZFRXGHOICl2ekuQf,Мы в трамвайчике плывём,Sergey Nikitin,Юнна Мориц: Сто фантазий,10,romance
2piVj4VzmXJelXlGWQ8ozG,Сон,Sergey Nikitin,Юнна Мориц: Сто фантазий,11,romance
6YXbeMDkN4pbnU7IME67T1,Всадники,Sergey Nikitin,Юнна Мориц: Сто фантазий,10,romance
1Ezy5izKd6RSflLuUCjFTz,Wenn ich einmal reich wär,Ivan Rebroff,Erinnerungen an seine großen Erfolg,23,romance
4IHOj2rlSMPCRfdUtbu9Ky,Tschorny woron,Ivan Rebroff,Best of Ivan Rebroff (18 Hits),18,romance
0sFiOIyLGFmIHeiaSBtxF9,Вальс о вальсе,Klavdiya Shulzhenko,Песни. Романсы. Вальсы. Праздничный концерт,0,romance
4IIwDFVOcxiqG9eIuGhiqF,Mitschza Troika,Ivan Rebroff,Best of Ivan Rebroff (18 Hits),16,romance
0eFh7PYE925sRpvjW2kQcJ,И на Марсе будут яблони цвести,Vladimir Troshin,4 ноября (День народного единства),6,romance
7pGLNHEf6uYcIExzrUsRxh,Ach Natascha,Ivan Rebroff,Ah ! Si j'étais riche...,19,romance
1pcEOUqfeSzKfshLwyXrda,Staraja plastinka,Vladimir Troshin,Velikie ispolniteli Rossii XX veka: Vladimir Troshin,17,romance
26WUsY1Sbb3CtbuLKBO1ni,Коробушка,Zhenya Shevchenko,Дорогой длинною,12,romance
6AUlLtGSxLdxtzqdh7Efb6,Moscow Nights,Ivan Rebroff,Ivan Rebroff Sings Folk Songs from Old Russia,18,romance
4YuzJpVYs3zc6aMugBLQNn,"Бьют свинцовые ливни - Из к/ф ""Неуловимые мстители""",Vladimir Troshin,Песни из военных кинофильмов,19,romance
19OGiH6XKPY08VxJLBNAcf,Синий платочек,Klavdiya Shulzhenko,Юрий Силантьев: Памяти маэстро,13,romance
5SeW8iKBQRTOOmdqRtUBmI,Катюша,Lidia Ruslanova,Любимые фронтовые песни,11,romance
4l6yQgB881D0QdPINMTXtc,Тумбалалайка,Gruppa Express,Еврейские песни,11,romance
7hVfHx6EnGhIwan7ZkqDcq,"Скажите, почему",Vladimir Troshin,Подмосковные вечера (Имена на все времена),12,romance
4CRNcTXgIdFl9Fxef5TTZz,Kalinka Malinka,Ivan Rebroff,Erinnerungen an seine großen Erfolg,19,romance
630ukwVMazXvFHIbOanpiM,Встречи,Klavdiya Shulzhenko,Клавдия Шульженко. 20 лучших песен,12,romance
5BjLrtI4u8dJFSeUXroYe5,Légende des douze voleurs,Ivan Rebroff,Best of Ivan Rebroff (18 Hits),18,romance
0mOlrbRPLlNq6S3p7UAOt0,Ne speshi,Maya Kristalinskaya,Velikie ispolniteli Rossii XX veka: Mayja Kristalinskaja,11,romance
0hy446MylSbxGalTAECN04,Techjot Volga,Lyudmila Zykina,Velikie ispolniteli Rossii XX veka: Ljudmila Zykina,14,romance
3Lrs8WiwKtaFYpnAbUHEHO,По вечерам,Maya Kristalinskaya,Песни из кинофильмов (часть 1-я),19,romance
6rdNylUKylXOlL5c49aMmD,Tonkaja rjabina,Lyudmila Zykina,Velikie ispolniteli Rossii XX veka: Ljudmila Zykina,14,romance
0GopryUGU6uTdy8mCYwqHQ,Гроздья Рябины,Vika Tsyganova,Ангел Мой,21,romance
6jaJfp0EPr7m2FubqfO9la,Keep You Safe,SHRK,Sad Hours,65,sad
46T7puWlH8ptC6lx7bQ3TY,Let Me Die,Lil Happy Lil Sad,Let Me Die,66,sad
30AnNG3dFbHLQuSbIVWEbF,DITTO,Aries,DITTO,62,sad
5SIEkmm5ag43KD7CMKvh1E,tonight,JKER,tonight,64,sad
00c6I4e1BL1vqbD97KIh50,Traveling Alone,Tom The Mail Man,Traveling Alone,62,sad
2Y4ol1FiPdSPMwaEMJgXMN,hammer,"nothing,nowhere.",ruiner,63,sad
5oRF3J9rBRWCNMTi0odITe,Voidwalker,iamjakehill,Voidwalker,62,sad
1VFbHdNzYUJr0FsxoayP1N,Grape Soda,Rook1e,Grape Soda,62,sad
0Ym4eG0q4UY7K3kWP3ZBcj,billie eilish,lilbubblegum,billie eilish,62,sad
4PwkiQyE09iOcKameCkQAF,Love Curse,Moxas,Love Curse,62,sad
2CHuu85IjdomB4wPkDwoZp,Endless Nightmare,Josh A,Chaos,64,sad
4YryEvPbPX8FLHml5fRnsF,BOY IN BLUE,Yxngxr1,BOY IN BLUE,64,sad
71wDmInTs45Pb2ggtLcc71,Cigarettes and Sex,prxz,Love Wounds,65,sad
1S9nEzVGgS8QkOC1sWYvHx,WHEN THE LIGHTS GO OUT,Aries,"BELIEVE IN ME, WHO BELIEVES IN YOU",62,sad
6u4pADuJ055iYJMi38E2I4,Virgins Club,MC Virgins,Virgins Club,61,sad
3xmsmrufmGULmdWToT78jD,Beach Ballin' (feat. blackbear),Yung Pinch,Back 2 The Beach,64,sad
3H2XRBhgSShmlFL7xYTIkC,Psycho! (Remix) (feat. Trippie Redd),MASN,How To Kill A Rockstar,62,sad
1CIxzzS0nVJNfk5wuN2MjM,Reckless,Lund,Reckless,62,sad
3h0xzCrYEVVFhhycY7jGBs,SAYONARA,Aries,WELCOME HOME,62,sad
7pkpdj7AWQjujxxe38WF8f,KIDS ON MOLLY,Aries,"BELIEVE IN ME, WHO BELIEVES IN YOU",62,sad
7l5B1ilLEOxqp9V2LZyKIg,Exhausted,Lxst,Lost,64,sad
1olz3HctPa2yXmSniaCNLN,Waiting for You,Verzache,D97,62,sad
6eO4tbz31Vgb45iXwOu3Dq,EASY,Aries,"BELIEVE IN ME, WHO BELIEVES IN YOU",61,sad
5Unr6WoYvsnGYo3NazmkW4,Taking Over,Tom The Mail Man,Sometimes Sorry Isn't Enough,63,sad
1THgcjvK1Z3F07FcJwLv5d,Lost,Chri$tian Gate$,Lost,62,sad
0rBmvZ4ftXKpxsocjsbAun,Será Qué SÍ,Maelo Ruiz,En Tiempo De Amor,64,salsa
7qhDd43Mw3H2dRvh6i6CYT,Se Esfuma Tu Amor - Salsa Version,Marc Anthony,Valio La Pena,56,salsa
0lXxj5T6jeovmtd460qrFN,Toro Mata,Johnny Pacheco,Celia & Johnny,52,salsa
4nB0lLsweZhCQQYIMnFjSB,El Ratón,Cheo Feliciano,Anthology,56,salsa
1PD4tVf0GAIe3KX03ijHsN,Tú No Le Amas Le Temes,Luis Enrique,Coleccion de Oro,56,salsa
7DKfdeKsm1RZczzJWK7jAY,El Amor Más Bonito,Tito Nieves,Oro Salsero,44,salsa
0WHkrlooovZQ3hOiC81V2J,Llorarás,Oscar D'León,Latino! Greatest Hits - 53 Latin Top Hits (Original Versions!),54,salsa
7zridhiD9txjjYAcDoC0qY,Hasta Aquí Te Fui Fiel,Eddie Santiago,30 Exitos Insuperables,59,salsa
3ZmIxCahvjC07OaxCIoCsM,Azuquita Pa'l Cafe,El Gran Combo De Puerto Rico,25th Anniversary,54,salsa
0cLjHVBsx3bmdK1nwTMNZw,Esa Mujer,Tony Vega,Uno Mismo,44,salsa
3l0eBiSPfeLSNj6KzEdocf,Yo Traigo la Parranda,Víctor Manuelle,Navidad a Mi Estilo,44,salsa
6Lr6DGoVF77bNdHsfiwfPZ,Dicen Que Soy,LA INDIA,Dicen Que Soy,45,salsa
